,Unnamed: 0.1,name_track,duration_ms,explicit,artists_track,artists_track_uri,featuring,track_number,disc_number,name_album,artists_album,total_tracks,uri_track,uri_album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,clean_title,lyrics_state,lyrics
When Dad brings home the first week's wages Mam is delighted she can pay the lovely Italian man in the grocery shop and she can hold her head up again because there's nothing worse in the world than to owe and be beholden to anyone. She cleans the kitchen, washes the mugs and plates, brushes crumbs and bits of food from the table, cleans out the icebox and orders a fresh block of ice from another Italian. She buys toilet paper that we can take down the hall to the lavatory and that, she says, is better than having the headlines from the Daily News blackening your arse. She boils water on the stove and spends a day at a great tin tub washing our shirts and socks, diapers for the twins, our two sheets, our three towels. She hangs everything out on the clotheslines behind the apartment house and we can watch the clothes dance in wind and sun. She says you wouldn't want the neighbors to know what you have in the way of a wash but there's nothing like the sweetness of clothes dried by the sun.
When Dad brings home the first week's wages on a Friday night we know the weekend will be wonderful. On Saturday night Mam will boil water on the stove and wash us in the great tin tub and Dad will dry us. Malachy will turn around and show his behind. Dad will pretend to be shocked and we'll all laugh. Mam will make hot cocoa and we'll be able to stay up while Dad tells us a story out of his head. All we have to do is
say a name, Mr. MacAdorey or Mr. Leibowitz down the hall, and Dad will have the two of them rowing up a river in Brazil chased by Indians with green noses and puce shoulders. On nights like that we can drift off to sleep knowing there will be a breakfast of eggs, fried tomatoes and fried bread, tea with lashings of sugar and milk and, later in the day, a big dinner of mashed potatoes, peas and ham, and a trifle Mam makes, layers of fruit and warm delicious custard on a cake soaked in sherry.
When Dad brings home the first week's wages and the weather is fine Mam takes us to the playground. She sits on a bench and talks to Minnie MacAdorey. She tells Minnie stories about characters in Limerick and Minnie tells her about characters in Belfast and they laugh because there are funny people in Ireland, North and South. Then they teach each other sad songs and Malachy and I leave the swings and see-saws to sit with them on the bench and sing, A group of young soldiers one night in a camp Were talking of sweethearts they had.
All seemed so merry except one young lad, And he was downhearted and sad.
Come and join us, said one of the boys, Surely there's someone for you.
But Ned shook his head and proudly he said I am in love with two, Each like a mother to me,
From neither of them shall I part.
For one is my mother,
God bless her and love her,
The other is my sweetheart.
Malachy and I sing that song and Mam and Minnie laugh till they cry at the way Malachy takes a deep bow and holds his arms out to Mam at the end. Dan MacAdorey comes along on his way home from work and says Rudy Vallee better start worrying about the competition.
When we go home Mam makes tea and bread and jam or mashed potatoes with butter and salt. Dad drinks the tea and eats nothing. Mam says, God above, How can you work all day and not eat? He says, The tea is enough. She says, You'll ruin your health, and he tells her again that food is a shock to the system. He drinks his tea and tells us stories and shows us letters and words in the Daily News or he smokes a cigarette, stares at the wall, runs his tongue over his lips.
When Dad's job goes into the third week he does not bring home the wages. On Friday night we wait for him and Mam gives us bread and tea. The darkness comes down and the lights come on along Classon Avenue. Other men with jobs are home already and having eggs for dinner because you can't have meat on a Friday. You can hear the families talking upstairs and downstairs and down the hall and Bing Crosby is singing on the radio, Brother, can you spare a dime?
Malachy and I play with the twins. We know Mam won't sing Anyone can see why I wanted your kiss. She sits at the kitchen table talking to herself, What am I going to do? till it's late and Dad rolls up the stairs singing Roddy McCorley. He pushes in the door and calls for us, Where are my troops? Where are my four warriors?
Mam says, Leave those boys alone. They're gone to bed half hungry because you have to fill your belly with whiskey.
He comes to the bedroom door. Up, boys, up. A nickel for everyone who promises to die for Ireland.
Deep in Canadian woods we met
From one bright island flown.
Great is the land we tread, but yet
Our hearts are with our own.
Up, boys, up. Francis, Malachy, Oliver, Eugene. The Red Branch Knights, the Fenian Men, the IRA. Up, up.
Mam is at the kitchen table, shaking, her hair hanging damp, her face wet. Can't you leave them alone? she says. Jesus, Mary and Joseph,
isn't it enough that you come home without making fools of the children on top of it? She comes to us. Go back to bed, she
I want them up, he says. I want them
be free from the center to the sea.
Don't cross me, she says, for if you your mother's house.
a penny in your pocket without
says.
ready for the day Ireland will
do it'll be a sorry day in
He pulls his cap down over his face and cries, My poor mother. Poor Ireland. Och, what are we going to do?
Mam says, You're pure stone mad, and she tells us again to go to bed.
On the morning of the fourth Friday of Dad's job Mam asks him if he'll be home tonight with his wages or will he drink everything again? He looks at us and shakes his head at Mam as if to say, Och, you shouldn't talk like that in front of the children.
Mam keeps at him. I'm asking you, Are you coming home so that we can have a bit of supper or will it be midnight with no money in your pocket and you singing Kevin Barry and the rest of the sad songs?
He puts on his cap, shoves his hands into his trouser pockets, sighs and looks up at the ceiling. I told you before I'll be home, he
says.
Later in the day Mam dresses us. She puts the twins into the pram
and off we go through the long streets of Brooklyn. Sometimes she lets Malachy sit in the pram when he's tired of trotting along beside her. She tells me I'm too big for the pram. I could tell her I have pains in my legs from trying to keep up with her but she's not singing and I know this is not the day to be talking about my pains.
We come to a big gate where there's a man standing in a box with windows all around. Mam talks to the man. She wants to know if she can go inside to where the men are paid and maybe they'd give her some of Dad's wages so he wouldn't spend it in the bars. The man shakes his head. I'm sorry, lady, but if we did that we'd have half the wives in Brooklyn storming the place. Lotta men have the drinking problem but there's nothing we can do long as they show up sober and do their work.
We wait across the street. Mam lets me sit on the sidewalk with my back against the wall. She gives the twins their bottles of water and sugar but Malachy and I have to wait till she gets money from Dad and we can go to the Italian for tea and bread and eggs.
When the whistle blows at half five men in caps and overalls swarm through the gate, their faces and hands black from the work. Mam tells us watch carefully for Dad because she can hardly see across the street
herself, her eyes are that bad. There are dozens of men, then a few, then none. Mam is crying, Why couldn't ye see him? Are ye blind or what?
She goes back to the man in the box. Are you sure there wouldn't be one man left inside?
No, lady, he says. They're out. I don't know how he got past you.
We go back through the long streets of Brooklyn. The twins hold up their bottles and cry for more water and sugar. Malachy says he's hungry and Mam tells him wait a little, we'll get money from Dad and we'll all have a nice supper. We'll go to the Italian and get eggs and make toast with the flames on the stove and we'll have jam on it. Oh, we will, and we'll all be nice and warm.
It's dark on Atlantic Avenue and all the bars around the Long Island Railroad Station are bright and noisy. We go from bar to bar looking for Dad. Mam leaves us outside with the pram while she goes in or she sends me. There are crowds of noisy men and stale smells that remind me of Dad when he comes home with the smell of the whiskey on him.
The man behind the bar says, Yeah, sonny, whaddya want? You're not supposeta be in here, y'know.
I'm looking for my father. Is my father here?
Naw, sonny, how'd I know dat? Who's your fawdah?
His name is Malachy and he sings Kevin Barry.
Malarkey?
No, Malachy.
Malachy? And he sings Kevin Barry?
He calls out to the men in the bar, Youse guys, youse know guy
Malachy what sings Kevin Barry?
Men shake their heads. One says he knew a guy Michael sang Kevin
Barry but he died of the drink which he had because of his war wounds. The barman says, Jeez, Pete, I didn't ax ya to tell me history o'
da woild, did I? Naw, kid. We don't let people sing in here. Causes trouble. Specially the Irish. Let 'em sing, next the fists are flying. Besides, I never hoid a name like dat Malachy. Naw, kid, no Malachy here.
The man called Pete holds his glass toward me. Here, kid, have a sip, but the barman says, Whaddya doin', Pete? Tryina get the kid drunk? Do that again, Pete, an' I'll come out an' break y'ass.
